,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
14,20137.550102366346,-0.1750324311454937,0.4253759347378852,3.138944550823399,-0.4922566324662135,8946.414821172059,-253.27865580507807,26822.045073806585,0.9589481883460815,2.690652506102436,-1.156364747481788,-18784.85618975908,0.07245575974848757,-4668.759069764307,10105.386613955397,-544.9572444055829,-587.6555750613182,-0.6675130599902549,-0.4073827204214542,161.29654158627417,0
15,3091.2087590262263,0.6847523247020254,0.26685335141027905,-1.4493147830962108,-1.5394439854423878,-37757.70993173912,466.9611441018696,-15033.544709782003,0.22189180293761696,-0.8146638884723039,-0.6267552802337389,-16322.111461261613,0.07332668991817713,-9462.273024258973,-21514.52228760312,11103.5356211805,-196.15241682198456,0.4758502411988984,1.5359522410093087,138.76402854608452,0
16,-1353.7024989202444,-0.08104336086969613,-0.02731572664584881,-0.6216494606076167,-1.4867888589008615,-4670.044711520306,-202.81529683146456,3134.098074142745,4.249640287757447,0.6076437946060689,-0.27262564103792336,-11652.404206122901,0.33936022725148535,-10903.523581780284,-6144.870181413951,2369.1188050963906,-1556.7213710718886,0.06159364883950747,0.5039476096096583,354.8087249779752,0
17,-3685.8147623282807,-0.8864733995245346,-0.6908742669557053,-0.34391339495787976,0.6807141954486514,23743.75398184099,500.1020713046246,41807.588403131755,1.956603782561087,1.7795707730474062,-0.30779731654338366,19946.040920745072,0.1213469646973381,20928.38434940085,-13281.29652190463,-12482.97884493302,-2244.8220725103715,0.6378591650643067,1.3456799752260074,-577.1309505768576,0
18,-526.0634426980935,1.1513015191856464,-1.1292453909570246,-1.819801545020912,1.3065298476124512,-24219.128232188872,-190.1587954436015,-21883.17419774117,4.390352790180828,-0.2888244840555036,-0.21572217794680157,-3603.9144905970643,-0.18578960822566937,14418.892097533917,11574.150603561777,-4960.808158775379,-5379.474755693498,-0.05238612584453606,0.2815436816323204,866.8322704206888,0
19,5799.893167937281,1.5537004664025458,-0.2969781806919498,1.1451454020273313,-0.9154534640096014,22749.08774283262,-65.61981768132905,58823.52263790289,2.146005680516287,2.316635336329166,-0.8630059862130597,10165.131318956746,-0.1871358737141728,6477.845147667828,5382.262184888898,6378.312903124577,-2223.8279523043548,-1.006015638174685,0.09181868065867713,-340.34098960287696,0
20,-11734.387588811878,-0.7075300864036196,-0.9800780875621719,0.5444310372623208,-0.20384698929804065,-69492.12811273162,-359.30667823605904,-22561.54938576602,1.5906077539850758,-1.787647648173141,0.5106142827627668,-5342.477321708851,0.04689396320246206,-33758.55474465246,4330.269482416057,8580.134285702576,3048.051841257543,-0.24373794005462282,-0.09761997848512073,-589.2210433315641,0
21,17946.30058256955,-0.8388470120030119,0.5780990830296774,-0.08401619741898854,-0.4754245951199886,455.09393986775336,850.137183836955,37074.81999413934,-1.1418687834237602,-0.8319170112974689,0.4719214375132284,5053.339859009419,0.11185313939005487,24590.228748516485,-12009.398786779533,491.19437966391064,815.2545658487616,0.3049268046735462,0.19845508297671177,604.9393911956732,0
22,31825.073495348082,1.0812729482220398,-0.07026043433357382,2.3998942096078193,-1.1389427203455567,-28687.67578839855,-263.1273425325557,-22808.26402584682,1.119191019986961,0.8731755253137322,-0.9035135126452218,8118.8644552128835,0.41255554393348215,27045.052681374476,-22989.976066357834,-6120.779330408636,-4506.169717508878,0.6528946889913243,0.43047108004185825,1220.3702584892349,0
23,-7594.064150429151,0.30027055652521795,0.3188629643231111,1.5679922539184,-0.864536456763175,-11148.60089303156,-828.4310789804374,-6941.562266389591,-0.2030568525744477,3.5992049272586253,-0.3102987222142666,-12214.688456802574,0.019640531755413585,29187.149436419077,17658.197751212785,5728.773482021253,-5049.3264898743155,0.4126882752429024,1.4318585989032193,740.5894484315534,0
24,251.34498220669596,1.6237828984112401,-0.4547950832936388,4.089959222082428,-0.7583774689136527,6597.3477573819355,-1575.5728083559304,-13310.280566797297,-3.035223406511814,0.9625841454416145,-0.6380620389290904,10211.582635255714,-0.05239538794676132,6748.410864316104,-52562.98963992032,7725.426971516248,-4737.723642555636,-1.6856759893807332,1.1974313656461122,-283.0367338932005,0
25,13251.363158265842,-0.33481875529889366,-0.08424417035545394,1.824388546592102,1.287648045362872,-6510.876240141963,-1201.6199041804837,-35069.85931411234,2.6107390751530826,0.4957410439493123,-0.24895268884382854,-19391.727019311696,0.09020470725381038,-33258.5044342554,-25022.797952188077,6922.237029793309,-332.09613670600095,-0.7248867282360165,1.567959174609188,133.2580832312894,0
26,35448.72818408756,0.7189211676353062,-0.9408846032982822,-2.2801606206076603,-0.10569235551766716,-10205.22762192412,-290.1774695167909,-14680.979795841582,4.46459787132908,1.2341033771512822,-1.0561355445133995,17414.19004996469,0.16339503926166657,-17489.136677863942,-309.74546730401653,-7303.403317016054,-2273.3134002134525,-0.8008294625431037,-0.9244773084166703,-6.432887043266743,0
27,-64.14383581733922,0.3315359897288518,0.03320009031974457,-0.6390306102136799,-0.08535620754799443,-13634.511801059924,342.5945396121457,10051.504870544284,1.120272597823271,0.04159126622534068,0.793583421041792,7643.889932118138,-0.18056610967553718,13661.208641662297,-4199.482930977457,-2744.3400982424278,2280.877026957437,0.3657506135692425,0.06351323568619302,218.1832147695873,0
28,16879.10731790349,-0.5383441435547397,0.7195976300149215,0.8435044613486449,-2.125190362039194,-44403.76033628711,-939.1961174855975,-40824.75568392986,-1.0129937467061272,-0.274824313969756,-0.5525974747306465,5078.002406921813,0.29376031584035767,7317.173198325501,7793.318632534575,4548.775943865257,1340.9732149474387,0.18731793706457683,0.05280829874461743,310.282636504394,0
29,2996.5276055723234,0.46533612059546936,-0.11455482541784329,1.010186249138487,-1.183848012328693,-14520.200611665525,-324.3082971403374,-28733.467514745334,-1.8918292661741178,-3.74649641465687,0.32664218654442556,-33203.73261359848,0.12242995324642303,53100.17798747439,2587.8324775871015,-5462.872532736176,7853.412113320489,0.6332390408169389,0.3337547875024958,-733.187918518425,0
30,-4623.73527749366,-1.0090443099828668,-0.34959379119180894,-0.12647340451933406,-0.7762473370178615,6296.367879354452,-43.098904672087315,15811.158496948075,4.466698599885332,1.1566088634210514,0.6129833170175928,-11294.27935888561,-0.014118154379014541,42361.66222428258,-10391.37685313726,-6600.9047563270005,-1835.0723835209542,0.4132743460571619,1.760161156949427,-226.31239817529783,0
31,14294.751773140004,-0.2117019595102241,-0.30113568080218917,0.06495111311101835,-0.6989447284266609,-26444.041629906395,-461.5222601167971,-24440.03044556991,0.8926046877242433,1.3691629813217785,0.9484056850948119,-24145.094114315845,0.19964676678274706,-4016.962367798931,7355.815854632407,3955.3361797420744,1462.785116338537,0.2729033013843742,1.3170779880140215,343.16329877062856,0
32,5390.723010879205,0.21524755188059552,-0.5061685165881192,-4.199937713613471,-0.6723742852452446,14324.519104204546,407.48784106692756,-17939.77264609943,-3.4918985508370617,-1.1018049768361242,-1.7495698691965849,-4370.438374369057,-0.20677117187421626,53380.94236992232,-48210.32225892535,-1109.960314637637,-3981.528786506325,0.4984039291438041,-0.8802522146907021,471.3441100406464,1
33,21067.814225128637,-0.3573268174321321,0.07144343618184092,-4.691448998966382,-1.123035504195246,-11317.888172736071,817.4323621862834,10997.920110039391,-3.8318449896368927,-0.6364442170539948,-0.2693994053236295,17566.249358751338,0.15321492433190756,27702.897382979463,-33859.277339250446,-2950.866002735817,2108.083104956737,-0.348497895944581,-1.2468044620241177,328.8536716408325,0
34,612.0150127757048,-1.0907353571194438,-0.15147453429705715,-2.6386088105927015,-0.05845344899307442,4281.365976867012,566.0318931655867,37669.924712109365,-1.5095008448435976,1.3027616012553505,-0.09408256513761779,-9527.578872921726,0.1342061457791971,-1248.8717706022874,-12301.931687319158,-962.4139543380252,-4067.4854637412773,-0.21583721635949812,1.0538560361539668,671.5436778659484,0
35,-3426.3913456524783,1.0045068119498248,-0.23281842546277864,1.8369600400901205,-1.537446930881573,-27665.164651579908,-1269.0456247434865,-26389.888423346314,-1.0732776182989592,0.7595625219266017,0.31748104163137275,-5357.190113971581,0.025262073519332535,-8209.258488108142,24605.475176335614,3531.0202632327982,-1424.2217596360115,-0.45343029021310666,1.4199901399801924,74.68544529079375,1
36,-7170.093876017743,2.274950073497744,-0.4724655884245544,-1.504976341553753,-1.015475360762477,-39680.694769393944,306.08329921502843,31167.94366772736,-0.511503889483831,-1.7480525003111698,-0.9130401927153531,1193.5197482405263,-0.6757024736119467,-14240.122947982665,17639.649712191123,1631.7178730799421,889.8478402670726,-0.07003579787112392,0.06876780925092502,-1032.9749812151595,0
37,-4422.409088738934,0.050454572276594535,-0.12112089386616127,0.21753279369871875,-1.3810544801651605,-8082.548984507114,-897.3755229014856,-22042.645522689363,1.4948819493749974,0.8107866568647737,1.2688269557963392,-22630.201487775965,-0.02116309178836942,6466.665684024803,-15263.255145376046,-1982.723088075592,2047.458179755553,0.685239161990402,-0.08107237574583999,640.7631275604172,0
38,1634.273214628409,-1.282850190960229,0.11095743461453497,-0.6974634319844539,-0.8457545743364341,2202.5485260886944,872.7341685378287,34275.61199133573,-2.4158030160620005,-0.5817393768210525,-0.21134461003992774,-19657.461957650557,-0.02689711100826505,13187.247365924319,-9884.06009687743,-2613.7077365624914,-2655.6064506457824,0.35164770031414744,0.7599121821702334,477.3710728175751,0
39,-3504.480911690339,0.3842411964541929,-0.7660699802578034,0.19800074654504624,2.4519415847350507,-45944.82851688656,453.8827500086325,-9913.798657567448,4.901158576262133,-3.5780137260612213,0.04908303875905619,3970.1634785924157,0.3571211229324254,-26400.643603617245,8344.652300489066,-5246.783136653221,2571.3119073496828,-0.9082285189903724,-0.02709490488733863,53.9170442908486,0
40,12463.667488829775,0.257577362824873,0.5085986775535645,2.196835705235965,-0.8097637513125057,6162.924451068811,292.0002481353243,17625.67098249446,-3.248978639881575,0.33938441870615516,-0.6045835819898291,-3298.541681318265,0.10099369038413494,-21698.685880029057,10441.829712961104,34.009561089513745,3819.7096046014303,-0.6528750774662689,-0.2955723860830211,-321.9674580279308,0
41,-12302.574514586533,1.1502864243250366,0.006064608500703029,-3.3899348789317636,0.9307784513074416,-21572.626600598687,931.2436092828651,-2310.155016995325,3.776047489246641,-0.5831891769973799,-0.6001210198709223,-28195.45424272308,-0.04942335448034466,-12711.89292781696,25109.608299072905,1519.1078486976169,-1267.9905712349992,-0.2628798161056432,1.0593420000548517,-421.01080227042604,0
42,24754.822868321568,0.7436463739136342,-0.2927584932209295,0.4496811854669212,-0.3150528325282451,-17517.850704328135,-262.87334641787675,-26830.054899885818,2.2657002127221846,1.1419869370030638,-0.867487931518906,-6429.000737461846,0.35687684925275115,3940.2857384549566,40533.141043693555,-7824.04021157941,-1488.0989713978304,0.2236505158744232,0.04782060319269941,544.3066323897455,0
43,-14687.731759903545,0.4356504915581147,-0.5677974679029406,0.25093233603431664,0.9484982232533216,-30281.03376125732,-576.7585934633642,-60402.64231126172,1.4170549108110013,-0.18413575867714288,0.2995293967937482,-33690.041859113895,-0.2229439081536134,-16038.99826739076,-10636.646721952016,8067.75544135546,-4877.64096343594,0.48837773960198927,2.1236771219693646,571.1251073469055,0
44,-990.676421306582,0.18406382380902028,-0.5360129498758346,2.352783955113342,0.5900377420760822,-18527.83851376109,-69.72026576791924,-5904.5216540835745,5.7215146927978635,0.08721047990946865,0.1583153322800397,3176.632698475418,0.5955785109922531,1114.4293070291258,-19510.74264116376,-5916.756264077991,-2405.9004484188513,-0.6571695092496398,0.03582140303944274,450.54462723179245,0
45,4495.089866287626,-1.9703913265659967,-0.580087166224997,1.7877371219222813,-0.11224832002480216,10253.551524395289,-94.38303578189709,12401.192175220964,1.6547548502851313,0.9331863073433974,-0.3245563656141512,-17205.017083649094,-0.03512605704093478,18366.203659311926,-16775.411299759453,-9073.384462999999,-1610.6136148199896,1.6365203371999635,-0.29258389073598096,115.57601224109558,0
46,15614.983489960308,-0.5299036177979386,0.3036969691783088,-1.5502715267331202,-2.1236088872649734,-2700.4949384125443,-229.53864590806242,3260.3296164333888,3.293596680120593,-0.8223007052010582,0.25144876621324735,3163.0268373513513,0.08099406623567926,17811.54653572698,-14827.529706378074,-2631.9987538674686,-2862.305196313384,0.3096454895899267,0.8436089115211296,240.53787131844336,0
47,10583.405746525033,0.297954424198204,-0.7651656975344457,-1.529092167448047,-0.17113972533695254,-14179.025565862423,-242.58409888855846,-14586.40009330886,0.5684024718425459,2.88171570967296,0.5334080183783296,10580.45894204543,0.10026528702428329,-19695.287007549094,-18588.332577458383,-86.41986757195804,1208.1186967749927,-0.11070481385153234,0.6485683623775738,9.101432478494273,0
48,-2631.393525831423,0.4028741436562664,-0.8895489292571982,0.21000323654341463,-0.9859705226185509,-10907.315256100856,-605.3559521862795,25513.057073981552,4.919160354460885,1.5748104300659593,-0.21013069457506964,-6633.860258517453,-0.2374261965598559,28922.239761345085,2122.62940006922,5362.192210563068,-3604.3884093707193,0.00493123746847153,-0.01798800549289501,660.0590754898982,0
49,2772.9719563077924,-0.3625305191818916,-0.3607692364189408,-2.552219563043008,-0.19698707642479898,-8980.017803423529,107.15932696307655,21246.951204303743,1.6536428488405324,2.1285204196811502,0.751696332039441,5672.963709321806,0.19500802301267475,8792.031384665102,-8103.214962991109,-7176.927814370116,897.8764307563189,0.27708815928570435,0.8760037240141251,426.8263853528964,0
50,18952.089019608262,0.1076647585765176,0.05810976451169064,-0.6252999155056439,-1.074370600901493,-54000.24928824525,427.8005499605094,-18495.99902728063,2.9673577253486583,0.18689901779988205,-0.665865894164736,-8860.443707356437,0.3647514207827714,-13341.651125596329,22319.123409988573,-1668.8065483786013,289.6971764516403,0.887765632759964,-0.043385742836745504,130.03794117990532,0
51,9561.17998658999,0.7514172291412669,-0.0910863439363042,-1.6091101809354078,-2.1783197349680328,-7722.008047530317,570.970007360975,6116.481034507966,0.19918069340768724,-0.7481104996267698,-1.1629177728432183,12031.406742157384,-0.033299177619742215,-36349.25342242748,-2104.7786668621666,3987.470686971285,3878.635584078191,-0.21679751800044797,-0.20056888377348125,-113.87557706655616,0
52,24690.569513667208,1.3066617309812065,-0.0898780962259577,4.005474006600348,0.7027104677940528,16203.775285173724,-984.6257172701688,-43712.13735001531,-0.9617056583472133,0.6477558354468965,0.424695443532169,-10748.438433147314,0.32860226815419113,18110.95658332314,-92987.7687405502,2444.258061051798,-4336.632672210636,-0.3752948661937829,2.6823442141385425,370.37331398394025,0
53,-10794.924956633384,-1.14639649043399,0.1857935613752388,-2.0904955874771374,0.5708184370109997,11640.990176961488,932.6666936917038,46634.26637585702,-4.215448071076141,1.6420570374881454,0.35788498926337764,-733.7185972422644,0.026354693589760857,2481.2182495579896,-60728.43752463562,565.282570557773,3882.855391255789,-0.36821342914391375,-1.2034263513880266,884.3215558273312,0
54,12711.988252587176,-0.5123219896951484,-0.9634598080775565,2.849782767433196,1.0484808613731482,-11410.783960095909,-180.16646363041903,-2524.898344646983,-5.6514676981038345,0.8189835395356586,0.20502558972927487,-20101.196845273327,0.3170793017733756,2423.8529559885474,-10060.809576024163,-4252.068310932771,8357.08473952379,1.1021371020588573,0.874370815165987,-277.7360402633583,0
55,1307.0922551063154,0.7562623835156546,-0.29733183706382393,1.3481025134012405,-0.7269904294404417,-43242.997941235226,-620.7118631617907,14770.211492358669,-1.7693029248079377,-0.2655746181758291,0.7089844879319693,-24322.226332874117,-0.1656805906424074,-4619.543204134824,-19551.398080463565,1215.8859085954364,-1192.4576952649754,0.6349769836571003,2.4156675332574937,-1309.3233010625402,0
56,21556.162682422353,1.0221119932719887,0.5944443979511678,-1.379658116771596,-0.07678064442514401,-32518.9569788755,596.6904147511959,28202.541423112834,3.214320313422338,1.0045512562047558,-0.7308297850032778,9573.3267828712,0.2124447876634661,-2721.4102200693133,-26432.046706965553,-1519.9462723792383,-3566.50877293453,0.922381625142769,0.762101409183198,216.67672377896403,0
57,1094.1427780547415,0.1274419206296593,-0.10550404870155981,0.5665971647918245,-0.47530104344828206,49887.386353141985,-875.1136400219896,3617.567519699794,2.285251372571823,2.248201522237745,-0.22996777561944354,-13814.234891131131,-0.18466311988128825,-13021.573761990876,-41530.20032817945,2177.228845377254,-2780.1427844953714,-0.2778697792281103,0.9401522862414757,481.9349896225427,0
58,5245.058921369658,-0.18253251269386717,-0.6989223329639567,0.6920311427386301,1.4840236316375794,-40606.318153729495,885.3579038670138,4622.77625072285,3.9687920894911546,0.35061663342666866,-0.15101325276564032,372.219210492556,0.17470647462584654,-15960.115613328673,8694.810621972005,4847.1277935154485,-65.86984637782626,-1.3580985321074237,-1.1932917900009667,-431.6904659133124,0
59,-9342.026174519438,0.10430689335379066,-0.14698509169324322,2.6800537199280523,-0.15675803731634652,-20646.405149940467,-207.49514744879122,-20017.71597573008,1.205558349842198,0.08039957765551509,0.12152682033673524,5453.375680274238,-0.0034437148951811073,-32739.936408631085,-1324.181831773385,-1572.5436733564025,1107.6722201005243,0.8844476477563523,0.7793799376511801,21.64429159366113,0
60,9143.811011374844,-0.38315486037030505,0.8722276319973886,1.4241669179655299,0.34079299044800654,-3051.449924743061,849.8677609251513,40057.50034362921,-0.4490903373016634,0.3395705757809548,0.46548668299143847,-1146.376830167203,0.10373411441340749,2969.1635449296227,34622.74903239579,-2446.97017920777,1642.3934808245406,0.749321987966335,0.8454618015510168,654.2862227305509,0
61,12930.798626577754,0.40680084005212575,0.6277874414854892,0.6248282280022943,0.00022620707871106392,-13667.29745423724,-1.2750402872193556,17377.985848002496,-1.5725197692923094,-0.13505504330065646,1.0197203919597153,-20537.659378596676,0.22552451780747587,14513.63636939353,22693.84221432542,2433.79063817991,3720.430404274352,0.11637818789079091,1.1020687112363006,438.79640615157757,0
62,549.0149451084925,-0.656759792894573,-1.0601857309867675,-4.348524796707764,-0.1827619339846414,829.5053954896229,145.2911106632555,-10562.649022904552,-1.9075187573305337,1.9276587333743083,0.6660503125652063,-53267.96432055536,0.3405716069602829,-4615.321549079962,9050.506760017031,-231.64612733720705,-1094.3497707259448,0.028976399154045374,-0.8253465533664525,1597.7586836724709,0
63,4564.699810889879,1.1852173394049634,0.07048735171929643,-0.47239164492332636,1.4429021010760419,5134.974154812748,-819.364933324598,-29259.95690053711,3.6020018532191416,1.245414457292977,-0.6329431463709,-19236.893702464353,0.09382274122468283,-1800.943269210567,-13080.430387057788,-408.2729032441849,-4287.652107203235,-0.5130790745419471,2.5140617040154467,303.1959442168581,0
64,6079.494988845477,1.9712183200487483,-0.10333939388169266,-2.0207486198896447,-0.6711534542894375,4599.4134366888875,231.29494496434745,-15854.536767965383,4.156089714783072,3.084943571853064,-0.6619313188108822,1536.8380853563153,0.036560157617020556,15077.258717869116,23561.477657371655,3680.6203898515273,-5176.890867329744,0.26102314820177375,1.3902095731713289,67.68881989625685,0
65,3058.2090652802676,0.5403950967038386,0.5840425025463978,-0.6020165913370236,-0.6211867979163833,-30242.401304500774,270.33567502912473,15417.101793849015,4.159246859977588,0.5338203708785135,-0.6683952642197273,-3910.5659315812195,0.23390523871537441,-2837.4035176654406,-16076.116031006542,3561.715962763523,-1869.527780738691,0.7402773863602133,1.6416452287159276,657.3591407405274,0
66,-2081.4967912159964,0.7055318331202827,-0.18966200327482047,3.9221261701415395,-0.2838447617549963,-14691.814958916173,-397.3748099328485,11934.303821010102,-3.0187958278691087,0.33131487792690245,-0.1710997457184638,-11025.134495626162,-0.01876055937664494,1655.9649600942425,4867.522317910321,2871.5429344981376,-3376.869972775404,-0.3476113294899113,-0.3775559829391458,-65.39616051379436,0
67,-5913.040384594805,0.07757899757671638,-0.5076529844647937,0.38554954647069967,-0.5816455707386495,-19495.15658928966,334.1131959068659,11162.548753304738,0.5916485203178277,1.8786166839976752,0.0841810852713521,-1673.0072413198689,-0.25410114124308075,-8295.7114683762,38281.02332762783,9.646260470348667,1880.272641019509,-0.29125890507551905,-1.040863599577585,-803.9648081868605,0
68,-12295.638795315239,1.2136097608648966,-0.22738078961426567,-2.0763227273461204,0.13500647377668226,-40743.49545269436,1362.0149621784176,37492.96970904986,0.7648679655583869,-0.9628881288767023,-1.0262387777526842,-9452.572915015626,-0.32759725143425833,12000.693054478834,35698.332997397956,2687.117054843653,-192.79712543286288,-0.654361503265047,-0.8514961677017764,-90.05251033888824,0
69,10431.820178136504,0.41615729685315256,0.3344392271970793,-0.7432039062655117,0.21682202123957828,-21969.96601728504,485.58514815681406,-27814.46744049184,1.4136845432745664,1.3723857192886597,-0.2663958529135434,6459.635516901865,-0.22869691258197025,31787.822832550177,-4159.388275874303,-2250.0203449318533,-628.7923941375334,-0.30168109638550045,-2.4341930795782423,332.7739957044172,1
70,-22949.992227950956,-0.6980119014359691,-0.5135965980986246,0.6721301643456652,-0.8360249160956339,2230.500543292485,-381.61016752822064,-41771.3828647655,-3.410795333130114,-0.9571156682334243,0.25279187612962967,-25069.79422368877,-0.060697508591985166,-47062.621169621954,-13120.312064684795,5554.797742518971,2776.425293936021,-0.8954299852784063,0.2637608519719005,-240.82709968424274,0
71,-6935.8836794615645,-0.9687372238762257,-1.4039810768372583,0.6915611082960262,-0.5020198249200908,-36906.23494939383,-908.9310374100975,26.14602107981378,-3.203365900297006,1.6433105553973397,0.09247869080937156,-33313.90197255287,0.02020759276850978,16583.804051414314,-17736.788548844346,-8045.638227325117,7263.232519640668,1.2699273085400142,0.3092549571013876,-119.75310089387612,0
72,-24122.74655185799,0.5668016703430486,-0.48741455452841215,-0.5491702906414647,0.35900652251661563,2581.9938022695915,-77.38405624093922,-3606.4994437205833,3.544791938226924,-0.0225442298169206,0.016340871231280703,-14470.70771124499,-0.2183335923362177,-3924.1313173712106,-4196.156203054072,5481.1492988041455,-2076.1117417388905,-0.2583478754185234,0.9769969305846615,605.9474294929455,0
73,11.975268977679436,-1.3603395582322064,-0.06048762234286028,-0.5276768517413745,-0.8994324411780992,-14277.398663593172,-361.68354682189715,-1815.32243075082,3.133686116098227,2.3020873318179707,0.5964203358374036,-6747.154286685974,0.27580625857848035,29888.21147905101,5592.122126137423,-6864.611502460095,2550.748676276308,0.6707771817828048,1.0556654547880082,563.7120481087943,0
74,-34424.61753305499,0.852791230772976,-0.8063308629329748,-1.6968154934565005,-0.062453650421245475,-59498.44187432963,608.302244627007,1194.5011298610848,1.8166534387134796,-2.1533071627537717,0.795389851161933,-2254.5429663836035,-0.2283643730274162,-9551.459217111129,-11959.076795446786,5527.9849009321715,-2369.343370514555,0.4616531855689755,0.5014319056173107,-217.69081844512337,0
